SIPS,Stdevpack,Stdevbyte,NbFlow,NbIntFlow,Class
41,0.45074802,102.7188205,41,0.516129032,1
41,0.45074802,102.2193933,41,0.516129032,1
41,0.45074802,118.2198388,41,0.516129032,1
13,0.792148976,310.9987048,26,1,0
13,0.583095189,328.0445511,26,1,0
11,0.499134198,325.9118231,22,1,0
13,0.668954408,313.2805043,26,1,0
12,0.829156198,317.4806011,24,1,0
41,0.45074802,116.2179095,41,0.516129032,1
40,0,0,40,0.5,1
42,0.443871022,104.0849216,42,0.515625,1
41,0.45074802,116.2179095,41,0.516129032,1
13,0.953939201,333.5321714,26,1,0
13,0.509901951,350.9599114,26,1,0
13,0.54256336,306.7899892,26,1,0
13,0.678232998,301.5078927,26,1,0
41,0.353369392,74.34758904,41,0.516129032,1
13,0.523808171,291.7546476,26,1,0
12,0.635949788,311.5703379,25,1,0
41,0.45074802,104.2173597,41,0.516129032,1
41,0.279828251,85.56808998,41,0.516129032,1
12,0.75034618,337.1935595,25,1,0
41,0.45074802,96.72874739,41,0.516129032,1
12,0.744787984,322.8641441,25,1,0
41,0.45074802,118.2198388,41,0.516129032,1
41,0.45074802,118.7203931,41,0.516129032,1
12,0.676576849,321.7971867,25,1,0
41,0.279828251,74.64830652,41,0.516129032,1
12,0.534800038,348.7381418,25,1,0
41,0.353369392,81.04479048,41,0.516129032,1
12,0.775311572,319.2617653,25,1,0
13,0.666614581,303.3479592,26,1,0
41,0.45074802,117.7193129,41,0.516129032,1
12,0.7617394,343.9171367,24,1,0
12,0.590788008,328.6041199,25,1,0
12,0.584654588,293.32329,24,1,0
41,0.125971769,54.92369127,41,0.516129032,1
41,0.45074802,103.2182911,41,0.516129032,1
41,0.478736196,112.8706358,41,0.516129032,1
13,0.556776436,348.59323,26,1,0
13,0.484122918,339.5800486,26,1,0
41,0.45074802,116.7183479,41,0.516129032,1
41,0.45074802,114.2164593,41,0.516129032,1
41,0.45074802,108.7151573,41,0.516129032,1
13,0.663324958,336.0943236,26,1,0
41,0.279828251,74.27197118,41,0.516129032,1
13,0.737817728,336.4478405,26,1,0
11,0.59481613,339.4938732,22,1,0
40,0,0,40,0.5,1
12,0.539954856,329.0977004,25,1,0
41,0.45074802,108.2152488,41,0.516129032,1
13,0.476969601,332.5915654,26,1,0
41,0.45074802,118.2198388,41,0.516129032,1
13,0.666614581,304.374883,26,1,0
42,0.275549876,76.08891155,42,0.515625,1
41,0.45074802,112.7157014,41,0.516129032,1
12,0.704654097,309.7539279,25,1,0
12,0.574745518,329.9450313,25,1,0
13,0.726291952,320.2590202,26,1,0
41,0.45074802,115.7175011,41,0.516129032,1
41,0.279828251,79.9185671,41,0.516129032,1
12,0.600282855,324.903503,24,1,0
40,0,0,40,0.5,1
13,0.731009576,319.1673141,26,1,0
41,0.125971769,52.40425589,41,0.516129032,1
13,0.572276157,327.4549883,26,1,0
12,0.684716412,314.8538112,25,1,0
12,0.808541658,347.4612077,25,1,0
12,0.803817071,323.3434589,25,1,0
13,0.4,299.3468891,26,1,0
41,0.45074802,102.2193933,41,0.516129032,1
13,0.741198354,339.6061358,26,1,0
40,0,0,40,0.5,1
13,0.670354384,328.8486696,26,1,0
41,0.45074802,105.7162725,41,0.516129032,1
41,0.45074802,100.7213783,41,0.516129032,1
13,0.357071421,347.3470878,26,1,0
41,0.45074802,115.217123,41,0.516129032,1
12,0.549489816,330.3872319,25,1,0
12,0.687184271,316.5631544,24,1,0
41,0.45074802,109.7150837,41,0.516129032,1
12,0.464829519,291.8675337,25,1,0
10,0.699205899,309.4521342,20,1,0
12,0.645139509,348.9679322,25,1,0
13,0.663324958,347.5666474,26,1,0
13,0.663324958,330.2661957,26,1,0
41,0.45074802,99.72293042,41,0.516129032,1
41,0.45074802,105.2165944,41,0.516129032,1
42,0.275549876,74.9771303,42,0.515625,1
12,0.729284551,307.7012179,25,1,0
41,0.45074802,110.2151004,41,0.516129032,1
41,0.45074802,118.2198388,41,0.516129032,1
12,0.566859453,332.1027327,25,1,0
42,0.443871022,113.438546,42,0.515625,1
12,0.668338163,293.8490954,25,1,0
41,0.45074802,108.7151573,41,0.516129032,1
40,0,0,40,0.5,1
12,0.552004657,278.2744279,25,1,0
13,0.572276157,334.7142951,26,1,0
12,0.714414314,324.82804,25,1,0
41,0.45074802,110.2151004,41,0.516129032,1
11,0.804399667,311.7894219,22,1,0
41,0.45074802,115.7175011,41,0.516129032,1
42,0.443871022,99.65898397,42,0.515625,1
41,0.541945084,100.8642002,41,0.516129032,1
13,0.695970545,342.652228,26,1,0
12,0.88422619,310.3083088,25,1,0
41,0.45074802,100.7213783,41,0.516129032,1
41,0.45074802,121.7242965,41,0.516129032,1
41,0.45074802,110.7151523,41,0.516129032,1
41,0.279828251,79.9185671,41,0.516129032,1
41,0.45074802,110.2151004,41,0.516129032,1
41,0.478736196,73.57889329,41,0.516129032,1
41,0.125971769,53.1600865,41,0.516129032,1
12,0.58133479,310.442018,25,1,0
13,0.663324958,333.9443732,26,1,0
41,0.279828251,75.02465776,41,0.516129032,1
12,0.586080459,291.0262813,25,1,0
42,0.124019593,48.36764116,42,0.515625,1
13,0.894077737,330.6140036,26,1,0
12,0.752189786,334.425099,25,1,0
12,0.468539311,352.062998,25,1,0
41,0.279828251,80.67168112,41,0.516129032,1
42,0.443871022,95.72783992,42,0.515625,1
41,0.45074802,120.7228877,41,0.516129032,1
41,0.279828251,74.27197118,41,0.516129032,1
13,0.591079521,332.3742986,26,1,0
12,0.590563656,306.4440315,24,1,0
12,0.816496581,329.6761973,24,1,0
41,0.45074802,117.7193129,41,0.516129032,1
11,0.77649287,333.4936229,22,1,0
41,0.45074802,121.2235789,41,0.516129032,1
13,0.619979838,314.1591068,26,1,0
12,0.446593757,291.3709321,25,1,0
41,0.45074802,117.7193129,41,0.516129032,1
40,0,0,40,0.5,1
42,0.521977909,113.3412298,42,0.515625,1
12,0.566859453,345.3789039,25,1,0
13,0.640312424,341.6402311,26,1,0
12,0.686622616,330.1798425,24,1,0
41,0.45074802,115.217123,41,0.516129032,1
13,0.647591692,309.8082431,26,1,0
41,0.353369392,87.01157123,41,0.516129032,1
41,0,0,41,0.5,1
41,0.45074802,109.7150837,41,0.516129032,1
13,0.666614581,333.6351113,26,1,0
41,0.279828251,78.78899362,41,0.516129032,1
12,0.521026049,335.4920148,25,1,0
40,0,0,40,0.5,1
41,0.45074802,108.7151573,41,0.516129032,1
12,0.5216902,277.3854846,25,1,0
13,0.6,306.4178673,26,1,0
41,0.45074802,109.7150837,41,0.516129032,1
13,0.659071316,346.0408068,26,1,0
41,0.45074802,108.7151573,41,0.516129032,1
42,0.443871022,99.16742767,42,0.515625,1
41,0.45074802,98.22561576,41,0.516129032,1
41,0.279828251,76.90664402,41,0.516129032,1
41,0.45074802,115.217123,41,0.516129032,1
12,0.517442667,271.9415603,24,1,0
41,0.45074802,117.7193129,41,0.516129032,1
12,0.694258208,304.661626,25,1,0
11,0.67390819,322.6922927,22,1,0
41,0.45074802,117.7193129,41,0.516129032,1
12,0.831479419,336.0198499,24,1,0
41,0.45074802,116.2179095,41,0.516129032,1
42,0.275549876,73.49496256,42,0.515625,1
41,0.279828251,87.82859217,41,0.516129032,1
41,0.45074802,104.7169566,41,0.516129032,1
12,0.678110459,335.6095387,25,1,0
41,0.45074802,120.7228877,41,0.516129032,1
41,0.279828251,89.33579045,41,0.516129032,1
12,0.499306999,326.4581693,25,1,0
13,0.6,299.6401915,26,1,0
41,0.45074802,72.87270272,41,0.516129032,1
41,0.45074802,109.2151025,41,0.516129032,1
41,0.45074802,116.2179095,41,0.516129032,1
41,0.45074802,104.7169566,41,0.516129032,1
13,0.668954408,322.5111151,26,1,0
41,0.125971769,55.67952188,41,0.516129032,1
41,0.45074802,104.2173597,41,0.516129032,1
41,0.279828251,85.19137573,41,0.516129032,1
12,0.935599412,334.1891135,25,1,0
41,0.353369392,81.04479048,41,0.516129032,1
41,0.530054088,111.1498693,41,0.516129032,1
41,0.478736196,112.8706358,41,0.516129032,1
12,0.505509808,348.1701752,25,1,0
13,0.494342998,293.3589056,26,1,0
12,0.821677748,332.1341241,24,1,0
11,0.886753731,320.560108,22,1,0
13,0.739932429,292.0392001,26,1,0
12,0.590788008,320.6617897,25,1,0
12,0.853460639,306.4412164,24,1,0
13,0.583095189,329.1275579,26,1,0
12,0.546963413,293.7053237,25,1,0
13,0.494342998,343.6929944,26,1,0
40,0,0,40,0.5,1
12,0.666666667,327.9864061,24,1,0
40,0,0,40,0.5,1
12,0.730719247,325.2869199,24,1,0
41,0.125971769,51.90036881,41,0.516129032,1
41,0.45074802,113.7161746,41,0.516129032,1
13,0.737817728,338.2051116,26,1,0
41,0.45074802,72.87270272,41,0.516129032,1
13,0.509901951,327.5507747,26,1,0
40,0,0,40,0.5,1
13,0.739932429,347.9292457,26,1,0
13,0.720676765,325.4597431,26,1,0
41,0.125971769,55.42757835,41,0.516129032,1
41,0.45074802,107.7153773,41,0.516129032,1
10,0.449609205,338.2312434,21,1,0
12,0.558326423,303.2879087,24,1,0
12,0.574745518,312.9713907,25,1,0
41,0.125971769,55.17563481,41,0.516129032,1
41,0.125971769,57.19118311,41,0.516129032,1
41,0.125971769,53.1600865,41,0.516129032,1
41,0.45074802,108.7151573,41,0.516129032,1
41,0.45074802,97.72660904,41,0.516129032,1
40,0,0,40,0.5,1
13,0.589491306,318.3827482,26,1,0
12,0.598351645,326.6409003,24,1,0
41,0.279828251,79.54202941,41,0.516129032,1
41,0.45074802,121.2235789,41,0.516129032,1
12,0.659996642,339.1089605,25,1,0
41,0.125971769,54.16786066,41,0.516129032,1
12,0.665742665,336.5407256,25,1,0
13,0.653834842,347.8306835,26,1,0
41,0.279828251,75.27556729,41,0.516129032,1
41,0.353369392,82.53539587,41,0.516129032,1
41,0.45074802,119.2209755,41,0.516129032,1
40,0,0,40,0.5,1
42,0.443871022,105.0689088,42,0.515625,1
41,0.279828251,83.3079677,41,0.516129032,1
42,0.124019593,54.56862079,42,0.515625,1
41,0.45074802,118.7203931,41,0.516129032,1
42,0.521977909,106.8786081,42,0.515625,1
12,0.566557724,288.2235608,24,1,0
13,0.734846923,309.0229674,26,1,0
41,0.45074802,117.7193129,41,0.516129032,1
41,0.279828251,87.07505105,41,0.516129032,1
12,0.730719247,311.4931224,24,1,0
13,0.659071316,327.8176284,26,1,0
12,0.676576849,327.5454854,25,1,0
11,0.804937187,328.3620196,22,1,0
41,0.389775677,81.34790587,41,0.516129032,1
41,0.2456701,51.3768088,41,0.516129032,1
41,0.45074802,97.22765266,41,0.516129032,1
41,0.279828251,78.41249589,41,0.516129032,1
12,0.738596433,322.1196293,24,1,0
12,0.740591962,337.1855784,25,1,0
12,0.645139509,307.3911581,25,1,0
41,0.45074802,109.7150837,41,0.516129032,1
41,0.279828251,86.32154997,41,0.516129032,1
41,0.45074802,119.2209755,41,0.516129032,1
12,0.665742665,307.8320865,25,1,0
41,0.45074802,117.2188158,41,0.516129032,1
12,0.58133479,342.4934073,25,1,0
13,0.759934208,321.4914423,26,1,0
40,0,0,40,0.5,1
12,0.645139509,358.491623,25,1,0
13,0.589491306,330.7941203,26,1,0
41,0.279828251,70.88570955,41,0.516129032,1
12,0.665742665,314.3330857,25,1,0
12,0.684934889,332.4223895,24,1,0
41,0.279828251,84.43797944,41,0.516129032,1
13,0.631961233,335.8437137,26,1,0
13,0.659071316,323.4655894,26,1,0
41,0.45074802,112.2155138,41,0.516129032,1
41,0.45074802,121.7242965,41,0.516129032,1
13,0.731009576,329.9341743,26,1,0
13,0.670354384,326.6136709,26,1,0
12,0.638666374,327.2196353,25,1,0
13,0.726291952,326.1772524,26,1,0
13,0.653834842,316.00767,26,1,0
41,0.45074802,102.2193933,41,0.516129032,1
11,0.804399667,298.0031597,22,1,0
12,0.464829519,337.4539099,25,1,0
12,0.674013078,335.1271516,25,1,0
12,0.364642275,342.6532261,25,1,0
41,0.125971769,49.88482051,41,0.516129032,1
11,0.688511759,315.5999998,22,1,0
41,0.45074802,117.2188158,41,0.516129032,1
13,0.653834842,295.9220748,26,1,0
41,0.45074802,118.7203931,41,0.516129032,1
41,0.553110587,113.7677866,41,0.516129032,1
12,0.674013078,337.2979153,25,1,0
12,0.596039561,322.4598334,25,1,0
12,0.557621582,345.3055223,25,1,0
12,0.745355992,311.47886,24,1,0
41,0.45074802,102.7188205,41,0.516129032,1
41,0.45074802,107.7153773,41,0.516129032,1
41,0.45074802,113.7161746,41,0.516129032,1
12,0.586670969,333.8871166,25,1,0
10,0.582961191,330.7870807,21,1,0
41,0.45074802,102.7188205,41,0.516129032,1
13,0.663324958,318.6844746,26,1,0
12,0.521026049,339.9277716,25,1,0
41,0.45074802,101.2206716,41,0.516129032,1
12,0.798197415,327.2334899,25,1,0
13,0.46837485,341.5794847,26,1,0
13,0.58683473,330.3338879,26,1,0
41,0.45074802,119.2209755,41,0.516129032,1
13,0.578251675,339.4633403,26,1,0
13,0.417582327,350.5510804,26,1,0
41,0.279828251,87.82859217,41,0.516129032,1
41,0.541945084,104.8070076,41,0.516129032,1
41,0.45074802,120.7228877,41,0.516129032,1
42,0.443871022,101.1339178,42,0.515625,1
41,0.45074802,96.72874739,41,0.516129032,1
12,0.684934889,330.2348619,24,1,0
12,0.704654097,311.6872511,25,1,0
12,0.497222201,313.6721165,25,1,0
12,0.633768136,344.8086145,25,1,0
12,0.678110459,338.1754573,25,1,0
13,0.798435971,312.1775096,26,1,0
13,0.538516481,273.0818742,26,1,0
12,0.623301015,280.7257068,25,1,0
12,0.713929472,309.8734976,25,1,0
41,0.45074802,99.72293042,41,0.516129032,1
41,0.125971769,55.93146542,41,0.516129032,1
12,0.590788008,313.3245068,25,1,0
41,0.45074802,102.2193933,41,0.516129032,1
12,0.546963413,345.3536477,25,1,0
41,0.45074802,112.2155138,41,0.516129032,1
41,0.45074802,107.2155434,41,0.516129032,1
12,0.678110459,325.5227258,25,1,0
13,0.62249498,297.7239955,26,1,0
41,0.563593716,106.9307545,41,0.516129032,1
41,0.176684696,45.74676939,41,0.516129032,1
41,0.125971769,49.1289899,41,0.516129032,1
13,0.640312424,334.6192528,26,1,0
12,0.729284551,330.3411242,25,1,0
12,0.666666667,322.8879235,24,1,0
40,0,0,40,0.5,1
41,0.125971769,56.68729603,41,0.516129032,1
12,0.810330675,327.2243775,24,1,0
13,0.724137418,297.7830492,26,1,0
12,0.75034618,344.5678252,25,1,0
41,0.45074802,98.22561576,41,0.516129032,1
12,0.595119036,301.3182495,24,1,0
42,0.521977909,100.1873051,42,0.515625,1
41,0.279828251,81.42484549,41,0.516129032,1
12,0.775758051,310.1401881,25,1,0
13,0.499374609,319.2647178,26,1,0
13,0.68510948,322.9175737,26,1,0
12,0.763762616,317.9018988,24,1,0
12,0.621129994,286.8257674,24,1,0
41,0.279828251,75.40102464,41,0.516129032,1
13,0.578251675,343.7757981,26,1,0
41,0.125971769,47.86927221,41,0.516129032,1
41,0.45074802,120.7228877,41,0.516129032,1
13,0.770957197,328.2229416,26,1,0
41,0.279828251,84.43797944,41,0.516129032,1
13,0.68510948,312.2504113,26,1,0
12,0.759202798,331.175221,24,1,0
41,0.45074802,99.22377719,41,0.516129032,1
41,0.45074802,115.217123,41,0.516129032,1
41,0.45074802,113.7161746,41,0.516129032,1
40,0,0,40,0.5,1
41,0.553110587,100.9539927,41,0.516129032,1
12,0.678620893,331.1166713,25,1,0
12,0.678620893,335.6623584,25,1,0
41,0.279828251,88.83337417,41,0.516129032,1
13,0.739932429,337.274887,26,1,0
41,0.45074802,120.2222231,41,0.516129032,1
12,0.645497224,307.716134,24,1,0
12,0.731654672,305.8389409,25,1,0
12,0.404450549,352.2161146,24,1,0
41,0.45074802,112.7157014,41,0.516129032,1
41,0.45074802,106.2159905,41,0.516129032,1
41,0.45074802,100.222131,41,0.516129032,1
12,0.714414314,338.6471169,25,1,0
12,0.666666667,341.3588168,24,1,0
13,0.572276157,332.8079692,26,1,0
41,0.45074802,114.7167756,41,0.516129032,1
41,0.45074802,109.7150837,41,0.516129032,1
41,0.45074802,111.2152388,41,0.516129032,1
13,0.734846923,337.4402086,26,1,0
12,0.740591962,322.1380369,25,1,0
41,0.530054088,105.2118422,41,0.516129032,1
41,0.45074802,114.2164593,41,0.516129032,1
12,0.650261106,342.2049779,24,1,0
13,0.705336799,335.0081305,26,1,0
13,0.519013487,270.3399607,26,1,0
13,0.770957197,335.3686768,26,1,0
12,0.717799037,289.6858361,25,1,0
12,0.364642275,338.9560558,25,1,0
41,0.45074802,108.7151573,41,0.516129032,1
41,0.45074802,121.7242965,41,0.516129032,1
13,0.647591692,337.5476855,26,1,0
41,0.45074802,107.7153773,41,0.516129032,1
41,0.45074802,115.7175011,41,0.516129032,1
41,0.45074802,116.7183479,41,0.516129032,1
12,0.590563656,321.1254839,24,1,0
41,0.45074802,102.2193933,41,0.516129032,1
10,0.585468562,284.8834123,21,1,0
41,0.214582818,50.07474122,41,0.516129032,1
41,0.45074802,107.7153773,41,0.516129032,1
41,0.45074802,107.7153773,41,0.516129032,1
41,0.45074802,100.7213783,41,0.516129032,1
41,0.45074802,121.2235789,41,0.516129032,1
13,0.754569414,307.5375089,26,1,0
13,0.591079521,312.4140992,26,1,0
12,0.655257874,311.4403008,25,1,0
12,0.566859453,347.4299517,25,1,0
41,0.45074802,102.2193933,41,0.516129032,1
41,0.45074802,119.2209755,41,0.516129032,1
41,0.125971769,54.67174773,41,0.516129032,1
41,0.125971769,55.67952188,41,0.516129032,1
13,0.670354384,342.0781197,26,1,0
41,0.125971769,49.88482051,41,0.516129032,1
41,0.45074802,114.7167756,41,0.516129032,1
41,0.45074802,105.2165944,41,0.516129032,1
41,0.279828251,80.67168112,41,0.516129032,1
41,0.45074802,108.2152488,41,0.516129032,1
41,0.125971769,55.17563481,41,0.516129032,1
41,0.214582818,23.39350302,41,0.516129032,1
41,0.45074802,111.7153595,41,0.516129032,1
12,0.42514459,327.9996928,25,1,0
13,0.589491306,319.7965134,26,1,0
12,0.674013078,340.0905208,25,1,0
42,0.443871022,119.3519243,42,0.515625,1
12,0.640095479,335.7532565,24,1,0
41,0.279828251,81.80144612,41,0.516129032,1
13,0.619979838,344.2127213,26,1,0
12,0.407682457,351.2289702,25,1,0
40,0,0,40,0.5,1
41,0.45074802,108.7151573,41,0.516129032,1
13,0.565132728,339.9481725,26,1,0
41,0.45074802,104.2173597,41,0.516129032,1
12,0.704920974,277.5492769,24,1,0
41,0.279828251,87.45181667,41,0.516129032,1
41,0.279828251,89.33579045,41,0.516129032,1
12,0.635949788,301.0202044,25,1,0
41,0.45074802,112.7157014,41,0.516129032,1
42,0.443871022,119.3519243,42,0.515625,1
13,0.62249498,314.0376729,26,1,0
12,0.745355992,342.3073792,24,1,0
12,0.907360165,348.0231829,24,1,0
12,0.763257315,294.9727375,24,1,0
12,0.699977954,308.2014583,24,1,0
12,0.493727975,333.7850047,25,1,0
13,0.591607978,330.6278412,26,1,0
41,0.279828251,76.53021684,41,0.516129032,1
41,0.125971769,48.87704636,41,0.516129032,1
41,0.45074802,102.2193933,41,0.516129032,1
12,0.615514439,308.1640977,24,1,0
11,0.499134198,322.4181718,22,1,0
41,0.45074802,114.7167756,41,0.516129032,1
13,0.748331477,306.4158571,26,1,0
41,0.45074802,102.7188205,41,0.516129032,1
42,0.124019593,51.34411138,42,0.515625,1
13,0.724137418,317.4764558,26,1,0
41,0.45074802,109.7150837,41,0.516129032,1
12,0.711986803,322.8773909,25,1,0
41,0.125971769,54.67174773,41,0.516129032,1
12,0.499306999,319.9024349,25,1,0
12,0.670407326,344.4065191,25,1,0
41,0.45074802,106.7157476,41,0.516129032,1
12,0.471404521,332.4946242,24,1,0
41,0.45074802,104.7169566,41,0.516129032,1
41,0.45074802,118.2198388,41,0.516129032,1
13,0.734846923,348.8165268,26,1,0
11,0.691020007,324.8375812,22,1,0
12,0.653140718,352.6850117,25,1,0
13,0.663324958,328.4238487,26,1,0
41,0.45074802,121.2235789,41,0.516129032,1
40,0,0,40,0.5,1
12,0.314269681,339.4735394,24,1,0
41,0.45074802,98.22561576,41,0.516129032,1
13,0.583095189,322.1032404,26,1,0
41,0.45074802,111.2152388,41,0.516129032,1
41,0.45074802,113.7161746,41,0.516129032,1
41,0.45074802,115.9677016,41,0.516129032,1
12,0.808541658,339.18027,25,1,0
13,0.556214887,356.8554189,26,1,0
41,0.353369392,87.38485958,41,0.516129032,1
41,0.45074802,107.2155434,41,0.516129032,1
41,0.553110587,100.9539927,41,0.516129032,1
41,0.353369392,82.53539587,41,0.516129032,1
12,0.602970486,336.5161632,25,1,0
41,0.279828251,84.81467217,41,0.516129032,1
41,0.45074802,103.2182911,41,0.516129032,1
41,0.45074802,101.2206716,41,0.516129032,1
13,0.804673847,341.7305225,26,1,0
41,0.45074802,109.2151025,41,0.516129032,1
13,0.580947502,345.5956805,26,1,0
41,0.279828251,82.55468342,41,0.516129032,1
12,0.546963413,309.4901054,25,1,0
41,0.45074802,111.7153595,41,0.516129032,1
41,0.279828251,82.55468342,41,0.516129032,1
12,0.58133479,338.0463957,25,1,0
41,0.45074802,105.7162725,41,0.516129032,1
12,0.482376389,326.6040323,25,1,0
12,0.748035284,332.4338405,25,1,0
13,0.739932429,327.2373909,26,1,0
13,0.787003812,281.7340401,26,1,0
12,0.775758051,317.6169283,25,1,0
12,0.581930115,352.4590073,25,1,0
42,0.443871022,96.21906463,42,0.515625,1
13,0.668954408,325.1567161,26,1,0
12,0.499227799,309.4848206,24,1,0
41,0.45074802,119.2209755,41,0.516129032,1
41,0.279828251,88.95897668,41,0.516129032,1
13,0.572276157,288.7084126,26,1,0
13,0.6,356.819282,26,1,0
13,0.818153409,313.9306761,26,1,0
41,0.45074802,120.7228877,41,0.516129032,1
41,0.45074802,112.7157014,41,0.516129032,1
41,0.45074802,117.2188158,41,0.516129032,1
12,0.460642332,341.2017467,24,1,0
40,0,0,40,0.5,1
12,0.645139509,340.6873978,25,1,0
41,0.45074802,98.72467206,41,0.516129032,1
41,0.45074802,97.72660904,41,0.516129032,1
12,0.664180498,304.7979043,25,1,0
12,0.721687836,339.628177,24,1,0
41,0.279828251,87.07505105,41,0.516129032,1
12,0.812386792,352.1040723,25,1,0
41,0.45074802,118.7203931,41,0.516129032,1
41,0.45074802,105.7162725,41,0.516129032,1
41,0.4913402,76.97095956,41,0.516129032,1
12,0.752189786,331.3690407,25,1,0
41,0.45074802,104.2173597,41,0.516129032,1
41,0.45074802,102.7188205,41,0.516129032,1
12,0.650261106,354.8845959,24,1,0
41,0.279828251,73.14306289,41,0.516129032,1
12,0.803817071,324.930732,25,1,0
41,0.45074802,97.72660904,41,0.516129032,1
13,0.3,342.3131014,26,1,0
41,0.279828251,80.67168112,41,0.516129032,1
41,0.541945084,110.73314,41,0.516129032,1
12,0.624965373,338.1225335,25,1,0
41,0.279828251,79.9185671,41,0.516129032,1
41,0.45074802,113.2159218,41,0.516129032,1
13,0.556776436,330.3972004,26,1,0
12,0.707106781,319.6345232,24,1,0
12,0.590563656,313.0007987,24,1,0
13,0.706664701,334.5720065,26,1,0
41,0.4913402,112.4402489,41,0.516129032,1
13,0.591079521,317.6328029,26,1,0
41,0.279828251,82.17805882,41,0.516129032,1
13,0.509901951,289.5688077,26,1,0
12,0.678141979,348.002939,24,1,0
41,0.279828251,74.64830652,41,0.516129032,1
12,0.590563656,336.8060252,24,1,0
13,0.670820393,327.6959099,26,1,0
41,0.125971769,53.66397358,41,0.516129032,1
41,0.45074802,109.7150837,41,0.516129032,1
12,0.440347382,327.5715777,25,1,0
12,0.798197415,323.7247739,25,1,0
12,0.665742665,326.2726839,25,1,0
12,0.635862397,339.6227164,24,1,0
13,0.691013748,310.2973967,26,1,0
41,0.45074802,104.2173597,41,0.516129032,1
12,0.674013078,328.6233267,25,1,0
12,0.748035284,331.1645249,25,1,0
42,0.443871022,111.9608565,42,0.515625,1
12,0.61378441,308.3763496,25,1,0
12,0.670407326,348.2629034,25,1,0
41,0.45074802,101.7200101,41,0.516129032,1
13,0.695970545,332.3488341,26,1,0
41,0.125971769,44.59400621,41,0.516129032,1
12,0.440347382,332.7880139,25,1,0
13,0.720676765,319.7603009,26,1,0
13,0.835164654,302.0074078,26,1,0
12,0.766779068,305.4246862,25,1,0
41,0.45074802,112.7157014,41,0.516129032,1
40,0,0,40,0.5,1
13,0.8,329.0487008,26,1,0
12,0.614348291,309.5358613,25,1,0
41,0.279828251,85.19137573,41,0.516129032,1
12,0.604690805,291.6729898,25,1,0
41,0.125971769,45.09789329,41,0.516129032,1
12,0.54645321,301.6782482,24,1,0
13,0.589491306,336.331413,26,1,0
12,0.600282855,340.3455307,24,1,0
13,0.706664701,315.4447297,26,1,0
41,0.279828251,75.40102464,41,0.516129032,1
41,0.279828251,78.161505,41,0.516129032,1
41,0.279828251,80.67168112,41,0.516129032,1
40,0,0,40,0.5,1
41,0.45074802,120.2222231,41,0.516129032,1
13,0.647591692,311.5509549,26,1,0
41,0.553110587,111.5452387,41,0.516129032,1
12,0.433012702,345.5314602,24,1,0
41,0.125971769,44.84594975,41,0.516129032,1
41,0.2456701,47.94699857,41,0.516129032,1
40,0,0,40,0.5,1
12,0.58133479,338.2714124,25,1,0
41,0.125971769,53.91591712,41,0.516129032,1
41,0.45074802,115.7175011,41,0.516129032,1
12,0.691661089,308.5124142,24,1,0
41,0.45074802,116.7183479,41,0.516129032,1
13,0.591079521,348.1713434,26,1,0
12,0.577350269,306.1137023,24,1,0
12,0.684934889,331.8671493,24,1,0
12,0.75034618,334.4332588,25,1,0
13,0.640312424,348.696659,26,1,0
12,0.81875522,339.9143213,25,1,0
41,0.45074802,119.2209755,41,0.516129032,1
12,0.644899265,328.2956784,24,1,0
12,0.590563656,333.5771608,24,1,0
41,0.125971769,48.37315928,41,0.516129032,1
40,0,0,40,0.5,1
12,0.740591962,332.677949,25,1,0
41,0.45074802,116.2179095,41,0.516129032,1
13,0.78062475,321.1520191,26,1,0
12,0.595458342,330.5347133,25,1,0
41,0.279828251,79.54202941,41,0.516129032,1
41,0.553110587,100.9539927,41,0.516129032,1
13,0.494342998,346.2792082,26,1,0
41,0.45074802,102.7188205,41,0.516129032,1
41,0.279828251,80.67168112,41,0.516129032,1
41,0.45074802,102.2193933,41,0.516129032,1
41,0.541945084,111.22757,41,0.516129032,1
41,0.125971769,55.67952188,41,0.516129032,1
13,0.640312424,339.0058075,26,1,0
41,0.45074802,100.7213783,41,0.516129032,1
42,0.443871022,103.5929864,42,0.515625,1
12,0.56859693,324.8437552,24,1,0
13,0.668954408,321.061614,26,1,0
41,0.45074802,108.7151573,41,0.516129032,1
12,0.653140718,307.2382655,25,1,0
11,0.686624561,320.5981286,22,1,0
41,0.45074802,100.222131,41,0.516129032,1
40,0.179505494,9.693296653,40,0.5,1
13,0.703118056,329.3162765,26,1,0
41,0.125971769,51.1445382,41,0.516129032,1
12,0.731181263,315.2074285,25,1,0
12,0.407682457,335.0417884,25,1,0
41,0.279828251,76.53021684,41,0.516129032,1
41,0.279828251,78.78899362,41,0.516129032,1
41,0.45074802,119.2209755,41,0.516129032,1
41,0,25.19435379,41,0.516129032,1
41,0.279828251,75.02465776,41,0.516129032,1
13,0.668954408,340.7625777,26,1,0
41,0.125971769,50.64065112,41,0.516129032,1
41,0.45074802,102.7188205,41,0.516129032,1
12,0.676576849,325.4389673,25,1,0
12,0.678620893,327.2957537,25,1,0
41,0.45074802,117.7193129,41,0.516129032,1
13,0.58683473,330.2559273,26,1,0
12,0.574745518,341.3409113,25,1,0
12,0.659996642,333.6420372,25,1,0
12,0.482376389,338.1908278,25,1,0
13,0.670354384,329.2487804,26,1,0
41,0.45074802,96.72874739,41,0.516129032,1
12,0.831479419,339.021272,24,1,0
